salary,car,label
3917,3896,overspending
3519,3366,overspending
3552,2112,general
5330,3523,general
5359,7923,overspending
3766,7576,overspending
4778,3488,overspending
4059,5165,overspending
4319,3806,overspending
4119,3580,overspending
5390,4975,overspending
5224,4857,overspending
4677,2120,reasonable consumption
5294,3994,overspending
4077,4759,overspending
3513,5263,overspending
4868,6891,overspending
3948,6903,overspending
3643,7337,overspending
5135,7079,overspending
3651,6984,overspending
4042,3441,overspending
3955,6526,overspending
3620,3910,overspending
3529,5376,overspending
5105,5279,overspending
5202,7793,overspending
4789,7363,overspending
5280,3125,general
5260,3776,overspending
4077,1598,reasonable consumption
5248,4049,overspending
3689,2165,general
4087,7690,overspending
4315,2403,general
3565,3092,overspending
4170,4397,overspending
3772,2526,general
5286,2718,general
5124,2175,reasonable consumption
5393,3103,general
4405,5337,overspending
3704,1745,reasonable consumption
4952,3231,general
3508,2057,general
3821,2470,general
4157,5558,overspending
4357,4350,overspending
3599,6233,overspending
5022,7591,overspending
5351,7033,overspending
3866,7273,overspending
5446,2065,reasonable consumption
4903,6242,overspending
4619,1582,reasonable consumption
5032,7577,overspending
4570,5857,overspending
3606,2326,general
3986,4921,overspending
4999,5620,overspending
3784,2431,general
4136,5203,overspending
3655,2215,general
4964,4710,overspending
3504,4296,overspending
4842,6586,overspending
5000,4540,overspending
5205,1277,reasonable consumption
4613,6247,overspending
3528,7704,overspending
3910,4977,overspending
4161,1803,reasonable consumption
5291,3424,general
4147,6418,overspending
3633,2212,general
5207,6468,overspending
5245,2990,general
5282,3583,general
5303,1578,reasonable consumption
5375,5387,overspending
5311,6918,overspending
4599,5975,overspending
5364,2781,general
3599,3512,overspending
4728,3100,general
3581,1273,reasonable consumption
4898,3289,general
4912,7525,overspending
5180,3081,general
3964,4267,overspending
5219,2852,general
4208,4165,overspending
3800,3842,overspending
4731,2179,reasonable consumption
4587,3453,overspending
5222,4422,overspending
5199,7197,overspending
4721,2302,reasonable consumption
4738,1308,reasonable consumption
4736,6890,overspending
3967,4366,overspending
4044,2854,overspending
3524,1931,general
4776,7645,overspending
4465,3702,overspending
4113,2376,general
4234,6722,overspending
4061,1766,reasonable consumption
5068,5367,overspending
5173,3299,general
4803,7755,overspending
4769,2915,general
3619,4134,overspending
4990,5180,overspending
4324,2616,general
4310,1423,reasonable consumption
4840,4042,overspending
4214,1273,reasonable consumption
4362,2247,general
4514,3097,general
5039,4410,overspending
5476,6307,overspending
5436,2569,reasonable consumption
3829,4131,overspending
3502,7750,overspending
3707,1805,reasonable consumption
5078,6322,overspending
5333,2955,general
5349,5139,overspending
4823,1843,reasonable consumption
3514,4107,overspending
3536,4424,overspending
3638,5057,overspending
4615,6566,overspending
4527,3362,overspending
4405,7993,overspending
3726,5618,overspending
5254,7255,overspending
3803,4129,overspending
5335,2071,reasonable consumption
4878,4787,overspending
5325,4485,overspending
4673,6040,overspending
3510,5428,overspending
4577,3802,overspending
4557,7769,overspending
3842,5223,overspending
4143,5570,overspending
3639,1779,reasonable consumption
5026,3930,overspending
3788,5168,overspending
3901,3020,overspending
3702,4373,overspending
5333,5520,overspending
3534,2589,overspending
4832,2402,reasonable consumption
5064,6144,overspending
4803,7841,overspending
5081,3174,general
3593,1951,general
5020,3165,general
3612,5885,overspending
3505,7227,overspending
3544,1999,general
3655,1560,reasonable consumption
3683,6294,overspending
4108,1544,reasonable consumption
5456,6876,overspending
3944,6057,overspending
3600,5522,overspending
4209,2680,general
3609,2736,overspending
5127,3645,overspending
4092,4440,overspending
5472,7149,overspending
4671,7645,overspending
4158,3059,overspending
3781,5959,overspending
4813,6574,overspending
5206,1507,reasonable consumption
5217,4124,overspending
5336,2922,general
5167,6422,overspending
5395,1925,reasonable consumption
3635,2324,general
4748,4285,overspending
3788,5122,overspending
4856,7707,overspending
4590,2266,reasonable consumption
3775,3363,overspending
3646,2051,general
4256,3928,overspending
4492,6464,overspending
5140,6686,overspending
4481,6176,overspending
3717,2219,general
4068,1701,reasonable consumption
5404,1695,reasonable consumption
4041,3675,overspending
3590,6942,overspending
4071,3297,overspending
3697,3750,overspending
5369,5610,overspending
4273,4351,overspending
4360,4488,overspending
4820,6725,overspending
4241,4516,overspending
4040,3004,overspending
5363,4271,overspending
4788,5084,overspending
5029,1267,reasonable consumption
5407,5791,overspending
4129,7270,overspending
4168,3928,overspending
3872,4033,overspending
3598,4166,overspending
3951,5393,overspending
3772,4997,overspending
4747,2525,general
3654,5475,overspending
3982,5707,overspending
5332,3782,overspending
3718,3142,overspending
4574,7637,overspending
3899,6971,overspending
5212,2776,general
4232,7711,overspending
4122,2073,general
5289,3168,general
3905,5536,overspending
4804,4825,overspending
4034,6306,overspending
3928,6538,overspending
4998,7421,overspending
4330,1973,reasonable consumption
4671,1216,reasonable consumption
5145,3526,general
4599,3876,overspending
4400,7417,overspending
3970,5373,overspending
4298,2329,general
4102,6396,overspending
5191,6562,overspending
5040,4524,overspending
4954,2614,general
4752,4894,overspending
3929,7231,overspending
4904,4559,overspending
4459,6599,overspending
3726,3524,overspending
3535,6247,overspending
5160,2703,general
3659,7874,overspending
3725,5560,overspending
5329,6141,overspending
3998,7942,overspending
4942,1883,reasonable consumption
4612,5147,overspending
5412,2427,reasonable consumption
5285,5046,overspending
5187,6649,overspending
3931,6214,overspending
4834,2865,general
4722,4984,overspending
4121,4272,overspending
4821,1215,reasonable consumption
3773,5541,overspending
4417,5221,overspending
5079,7481,overspending
3573,4037,overspending
5372,4150,overspending
5485,3096,general
5244,1701,reasonable consumption
4622,7663,overspending
5151,5790,overspending
4801,7712,overspending
4852,7920,overspending
5487,7571,overspending
5242,7087,overspending
4661,6109,overspending
4242,3910,overspending
4262,3721,overspending
5363,3413,general
3793,2708,overspending
3727,3751,overspending
5430,3957,overspending
4508,5611,overspending
5193,3006,general
4534,6307,overspending
3779,3445,overspending
4805,5218,overspending
3935,3375,overspending
3920,7237,overspending
5225,1778,reasonable consumption
5170,1508,reasonable consumption
4979,2495,general
5177,6498,overspending
5126,2895,general
4359,5030,overspending
3552,5562,overspending
3569,5659,overspending
3752,2308,general
5003,5642,overspending
5198,2319,reasonable consumption
4380,5529,overspending
5092,4498,overspending
4459,7623,overspending
5021,6567,overspending
3829,6915,overspending
3553,2606,overspending
4869,6478,overspending
5108,1868,reasonable consumption
5363,5555,overspending
4024,3947,overspending
5314,2693,general
3531,3673,overspending
4159,5606,overspending
5498,7900,overspending
4239,1561,reasonable consumption
3913,3283,overspending
4201,2844,general
5002,6903,overspending
4522,7406,overspending
4768,3203,general
3632,6697,overspending
4734,1372,reasonable consumption
3860,6918,overspending
3746,3812,overspending
4883,4131,overspending
5331,3294,general
5358,6342,overspending
4539,2497,general
4317,6852,overspending
3983,7475,overspending
3771,3453,overspending
4308,5801,overspending
4429,3135,overspending
4791,5306,overspending
5424,6657,overspending
3970,6043,overspending
4063,1961,reasonable consumption
4730,7669,overspending
4670,3166,general
4318,4407,overspending
4088,5217,overspending
3920,3836,overspending
4548,5438,overspending
3565,3820,overspending
4622,5937,overspending
5374,1552,reasonable consumption
4846,1457,reasonable consumption
3583,6519,overspending
5452,7299,overspending
4080,5071,overspending
4657,4642,overspending
5072,4360,overspending
3665,2150,general
4859,5569,overspending
5171,4057,overspending
3994,3591,overspending
3812,3261,overspending
3669,5236,overspending
3710,2915,overspending
4257,5658,overspending
4371,6595,overspending
3500,2455,overspending
3736,1456,reasonable consumption
4273,3676,overspending
5382,2805,general
4871,1819,reasonable consumption
4260,7004,overspending
4081,2106,general
4445,5033,overspending
3669,3160,overspending
3609,2263,general
4492,4215,overspending
4952,7794,overspending
4077,1359,reasonable consumption
3627,7788,overspending
5211,3968,overspending
4626,5938,overspending
4283,3196,overspending
4601,3612,overspending
5140,7844,overspending
5121,1701,reasonable consumption
5444,2602,reasonable consumption
4606,4537,overspending
4443,4206,overspending
5076,2192,reasonable consumption
5178,3397,general
3918,5293,overspending
4334,6330,overspending
4196,7861,overspending
3626,2685,overspending
3820,4264,overspending
